timestamps,,,,,Marker
1488767250.480,-583.776,-291.660,10736.054,-922.998,0
1488767250.480,-334.768,-439.779,11679.161,-571.281,0
1488767250.494,-291.035,-350.000,10856.771,-393.133,0
1488767250.494,-534.043,-226.148,10276.743,-812.753,0
1488767250.496,-395.706,-397.948,11171.067,-650.395,0
1488767250.496,-256.411,-374.863,11861.690,33.953,0
1488767250.510,-447.486,-233.385,11687.744,-723.515,0
1488767250.510,-529.809,-375.179,11723.215,-1043.602,0
1488767250.524,-275.247,-409.579,12156.712,-1003.415,0
1488767250.524,-341.369,-279.672,11938.228,-1361.757,0
1488767250.526,-553.653,-266.502,11724.118,-1900.191,0
1488767250.526,-311.728,-419.692,12676.280,-1539.591,0
1488767250.540,-272.308,-322.722,11836.643,-1373.407,0
1488767250.540,-540.900,-218.010,11236.078,-1809.861,0
1488767250.554,-405.401,-405.345,12142.587,-1646.160,0
1488767250.554,-243.918,-360.622,12844.437,-951.823,0
1488767250.556,-439.567,-219.416,12664.211,-1711.580,0
1488767250.556,-489.745,-326.931,12747.523,-1990.936,0
1488767250.570,-252.855,-386.133,13157.343,-1973.547,0
1488767250.570,-328.603,-263.126,12907.652,-2349.242,0
1488767250.584,-538.602,-250.293,12722.527,-2875.297,0
1488767250.584,-299.299,-398.800,13665.492,-2515.042,0
1488767250.586,-267.403,-315.922,12810.503,-2358.783,0
1488767250.586,-521.510,-200.081,12223.784,-2784.570,0
1488767250.600,-373.472,-376.671,13160.129,-2595.060,0
1488767250.600,-244.739,-357.001,13817.430,-1940.602,0
1488767250.614,-448.784,-221.978,13631.526,-2705.879,0
1488767250.614,-485.368,-327.417,13747.499,-2962.844,0
1488767250.616,-227.878,-360.048,14157.839,-2924.575,0
1488767250.616,-326.877,-249.678,13895.138,-3324.917,0
1488767250.630,-551.499,-263.650,13698.501,-3863.182,0
1488767250.630,-303.803,-396.888,14652.278,-3489.852,0
1488767250.644,-267.517,-312.158,13789.154,-3337.774,0
1488767250.644,-499.738,-182.902,13231.053,-3750.226,0
1488767250.646,-370.519,-373.704,14152.898,-3564.340,0
1488767250.646,-255.044,-369.884,14783.519,-2925.877,0
1488767250.660,-434.242,-214.657,14612.426,-3678.072,0
1488767250.660,-472.912,-320.422,14751.327,-3926.850,0
1488767250.674,-240.266,-373.988,15124.657,-3925.101,0
1488767250.674,-328.449,-251.807,14849.379,-4322.746,0
1488767250.676,-541.321,-256.445,14685.795,-4845.689,0
1488767250.676,-268.545,-367.943,15650.276,-4444.901,0
1488767250.690,-254.051,-305.387,14752.498,-4324.096,0
1488767250.690,-502.175,-185.757,14184.456,-4750.729,0
1488767250.704,-364.182,-368.418,15131.396,-4545.055,0
1488767250.704,-215.314,-328.227,15765.140,-3897.119,0
1488767250.706,-442.303,-216.327,15553.132,-4691.134,0
1488767250.706,-460.460,-305.142,15730.974,-4906.877,0
1488767250.720,-230.488,-364.244,16090.548,-3933.952,0
1488767250.720,-310.028,-239.950,15816.934,-4325.063,0
1488767250.734,-541.543,-249.176,15612.017,-4872.805,0
1488767250.735,-279.539,-373.019,16569.871,-4495.193,0
1488767250.736,-254.659,-299.140,15747.938,-4324.633,0
1488767250.736,-518.621,-192.891,15155.721,-4752.279,0
1488767250.750,-352.085,-351.399,16101.017,-4547.582,0
1488767250.750,-214.537,-327.840,16781.576,-3876.847,0
1488767250.764,-422.715,-198.684,16581.609,-4650.692,0
1488767250.764,-465.900,-310.376,16712.385,-4903.667,0
1488767250.766,-220.422,-354.395,17091.400,-4894.947,0
1488767250.766,-313.527,-244.653,16843.654,-5274.730,0
1488767250.780,-530.116,-236.719,16674.473,-5794.711,0
1488767250.780,-286.089,-375.667,17595.865,-5442.119,0
1488767250.794,-250.513,-296.679,16756.561,-5283.444,0
1488767250.794,-492.107,-184.712,16189.192,-5694.437,0
1488767250.796,-361.916,-360.296,17093.670,-5518.712,0
1488767250.796,-214.704,-330.835,17761.648,-4861.168,0
1488767250.810,-411.101,-196.635,17575.604,-5619.280,0
1488767250.810,-455.752,-301.696,17728.619,-5851.292,0
1488767250.824,-226.550,-355.756,18077.777,-4889.455,0
1488767250.824,-300.806,-233.418,17824.609,-5275.592,0
1488767250.826,-512.271,-227.444,17678.809,-5779.215,0
1488767250.826,-264.703,-368.490,18592.932,-5421.121,0
1488767250.840,-236.618,-285.870,17739.285,-5276.609,0
1488767250.840,-501.814,-186.649,17166.859,-5701.840,0
1488767250.854,-356.023,-361.097,18094.955,-5501.338,0
1488767250.854,-208.756,-319.739,18749.727,-4843.619,0
1488767250.856,-414.061,-195.513,18547.170,-5620.942,0
1488767250.856,-450.836,-297.919,18709.230,-5851.271,0
1488767250.870,-229.308,-358.711,19034.559,-4904.274,0
1488767250.870,-310.438,-240.737,18781.883,-5283.302,0
1488767250.884,-513.851,-236.876,18672.045,-5765.349,0
1488767250.884,-260.411,-366.905,19574.713,-5412.701,0
1488767250.886,-238.871,-296.357,18696.203,-5280.613,0
1488767250.886,-494.228,-176.888,18150.395,-5696.535,0
1488767250.902,-361.003,-366.740,19074.967,-5506.774,0
1488767250.902,-221.514,-333.468,19696.639,-4881.603,0
1488767250.929,-405.446,-184.031,19524.457,-5627.631,0
1488767250.929,-455.123,-302.152,19711.256,-5849.056,0
1488767250.929,-225.679,-353.478,20014.297,-4906.618,0
1488767250.929,-318.350,-242.084,19736.906,-5308.025,0
1488767250.932,-515.846,-230.383,19656.045,-5775.310,0
1488767250.932,-266.730,-375.940,20534.367,-5437.880,0
1488767250.944,-252.991,-297.988,19648.479,-5311.077,0
1488767250.944,-500.337,-188.283,19113.324,-5714.163,0
1488767250.946,-362.127,-368.453,20041.629,-5519.226,0
1488767250.946,-226.142,-343.102,20662.641,-4892.189,0
1488767250.960,-410.613,-191.002,20486.174,-5644.451,0
1488767250.960,-464.329,-319.184,20681.256,-5857.797,0
1488767250.974,-247.974,-377.530,20957.490,-4941.441,0
1488767250.974,-328.554,-252.709,20700.227,-5319.751,0
1488767250.976,-506.401,-228.600,20652.473,-5763.157,0
1488767250.976,-280.659,-381.307,21511.465,-5440.907,0
1488767250.990,-249.380,-294.491,20617.787,-5315.873,0
1488767250.990,-496.307,-177.269,20099.900,-5707.534,0
1488767251.004,-365.734,-366.531,21033.586,-5513.285,0
1488767251.004,-226.309,-325.210,21642.500,-4885.803,0
1488767251.006,-409.055,-183.653,21454.844,-5651.140,0
1488767251.006,-450.890,-302.238,21687.740,-5836.101,0
1488767251.020,-234.688,-367.092,21955.463,-4924.543,0
1488767251.020,-327.830,-251.740,21667.547,-5332.289,0
1488767251.034,-529.355,-239.789,21631.119,-5773.556,0
1488767251.034,-276.936,-372.889,22498.461,-5431.402,0
1488767251.036,-240.212,-288.518,21604.254,-5303.833,0
1488767251.036,-504.503,-184.166,21099.857,-5698.025,0
1488767251.050,-363.051,-358.797,22031.494,-5494.322,0
1488767251.050,-217.499,-325.805,22618.676,-4885.499,0
1488767251.064,-405.837,-182.157,22441.514,-5642.731,0
1488767251.064,-456.965,-305.376,22686.385,-5828.133,0
1488767251.066,-211.293,-342.341,22943.127,-4910.105,0
1488767251.066,-319.384,-246.403,22643.438,-5330.750,0
1488767251.080,-529.574,-241.727,22628.635,-5765.719,0
1488767251.080,-265.131,-363.793,23486.141,-5424.702,0
1488767251.094,-245.689,-289.076,22568.500,-5322.018,0
1488767251.094,-509.588,-192.349,22074.537,-5707.990,0
1488767251.096,-353.785,-354.559,23026.941,-5482.450,0
1488767251.096,-220.187,-329.006,23579.035,-4896.436,0
1488767251.110,-421.057,-194.170,23395.201,-5670.872,0
1488767251.110,-459.271,-303.854,23678.986,-5824.537,0
1488767251.124,-223.794,-349.245,23908.637,-4923.328,0
1488767251.124,-318.204,-234.933,23610.771,-5331.100,0
1488767251.126,-523.203,-242.065,22640.590,-5758.559,0
1488767251.126,-268.162,-364.135,23482.092,-5426.985,0
1488767251.140,-237.542,-275.666,22562.020,-5318.631,0
1488767251.140,-513.049,-194.553,22065.111,-5723.202,0
1488767251.154,-358.574,-362.213,23024.891,-5490.216,0
1488767251.154,-207.286,-320.781,23578.293,-4892.986,0
1488767251.169,-404.218,-179.990,23401.875,-5664.968,0
1488767251.169,-456.756,-311.212,23695.340,-5811.628,0
1488767251.171,-214.375,-346.595,23911.268,-4914.608,0
1488767251.171,-329.889,-243.952,23586.828,-5352.240,0
1488767251.184,-539.301,-247.714,22634.410,-5763.786,0
1488767251.184,-285.476,-377.747,23455.252,-5440.784,0
1488767251.186,-251.929,-297.765,1943.329,1521.629,0
1488767251.199,-511.564,-197.482,1488.938,1154.745,0
1488767251.199,-350.208,-352.452,2450.255,1393.827,0
1488767251.201,-219.960,-321.435,2976.023,1959.575,0
1488767251.201,-413.833,-186.277,2790.913,1182.943,0
1488767251.215,-478.582,-326.938,3099.318,1032.506,0
1488767251.215,-232.543,-363.930,3302.801,1931.879,0
1488767251.229,-317.469,-241.113,3001.088,1513.938,0
1488767251.229,-510.971,-231.380,2095.610,1132.109,0
1488767251.231,-267.678,-369.816,2892.005,1436.019,0
1488767251.231,-251.714,-294.504,1934.426,1516.253,0
1488767251.245,-500.709,-181.811,1503.028,1161.489,0
1488767251.245,-342.042,-347.399,2473.706,1403.953,0
1488767251.259,-222.483,-327.662,2964.963,1955.508,0
1488767251.259,-429.064,-196.468,2774.504,1174.362,0
1488767251.261,-461.148,-311.111,3134.580,1061.589,0
1488767251.261,-216.392,-343.364,3322.639,1952.813,0
1488767251.275,-312.624,-237.714,2998.158,1515.159,0
1488767251.275,-521.609,-241.270,2107.778,1134.026,0
1488767251.289,-275.481,-371.026,2893.936,1438.250,0
1488767251.289,-247.467,-290.613,1925.579,1512.193,0
1488767251.291,-497.042,-184.371,1504.668,1162.400,0
1488767251.291,-351.940,-351.870,2479.314,1408.098,0
1488767251.305,-212.103,-319.301,2980.104,1964.788,0
1488767251.305,-399.120,-180.220,2787.458,1195.648,0
1488767251.319,-440.184,-295.529,3169.300,1097.479,0
1488767251.319,-222.408,-349.907,3322.368,1957.026,0
1488767251.321,-311.721,-232.951,2979.146,1518.545,0
1488767251.321,-515.736,-235.524,2121.482,1155.895,0
1488767251.335,-264.428,-369.921,2909.780,1457.590,0
1488767251.335,-232.783,-280.064,1941.202,1534.780,0
1488767251.349,-499.224,-186.666,1493.940,1154.866,0
1488767251.349,-355.715,-357.624,1515.873,1411.608,0
1488767251.351,-238.606,-347.214,1980.625,1943.372,0
1488767251.351,-439.147,-211.940,1765.637,1147.151,0
1488767251.365,-473.064,-325.095,2182.174,1064.495,0
1488767251.365,-232.639,-354.658,2329.127,1936.556,0
1488767251.379,-324.648,-241.031,1968.193,1480.206,0
1488767251.379,-534.362,-251.476,1119.509,1114.567,0
1488767251.381,-279.494,-375.035,1918.182,1436.200,0
1488767251.381,-241.274,-284.412,1911.446,1504.878,0
1488767251.395,-496.316,-182.509,1484.925,1141.816,0
1488767251.395,-358.200,-357.323,1516.346,1410.249,0
1488767251.409,-213.857,-318.344,1989.236,1966.437,0
1488767251.409,-415.030,-191.567,1759.427,1157.942,0
1488767251.411,-463.364,-314.976,2195.392,1081.383,0
1488767251.411,-214.360,-339.009,2340.517,1960.657,0
1488767251.425,-310.565,-226.522,1966.209,1490.481,0
1488767251.425,-520.452,-241.407,1136.699,1135.119,0
1488767251.439,-233.738,-332.997,1964.158,1485.322,0
1488767251.439,-225.422,-267.494,1913.998,1515.602,0
1488767251.441,-489.362,-181.722,1490.582,1153.976,0
1488767251.441,-346.814,-351.158,1541.458,1436.127,0
1488767251.455,-209.509,-312.194,1990.943,1966.552,0
1488767251.455,-419.897,-195.066,1747.715,1152.200,0
1488767251.469,-455.303,-311.807,2224.259,1096.688,0
1488767251.469,-220.327,-348.574,2333.151,1952.267,0
1488767251.471,-311.883,-225.192,1950.010,1483.130,0
1488767251.471,-517.855,-238.346,1154.167,1147.347,0
1488767251.485,-259.224,-359.272,1956.979,1475.024,0
1488767251.485,-258.680,-296.252,1884.115,1496.160,0
1488767251.499,-499.533,-187.307,1473.650,1137.777,0
1488767251.499,-344.707,-352.229,1563.719,1445.740,0
1488767251.501,-207.510,-310.898,1980.956,1957.525,0
1488767251.501,-410.329,-186.088,1734.406,1142.227,0
1488767251.515,-464.288,-318.798,2226.213,1095.351,0
1488767251.515,-218.193,-344.424,2336.800,1952.632,0
1488767251.529,-325.704,-240.427,1918.245,1458.063,0
1488767251.529,-524.723,-247.162,1147.594,1128.410,0
1488767251.531,-265.232,-368.459,1953.596,1469.423,0
1488767251.531,-250.154,-285.715,1868.020,1482.130,0
1488767251.545,-504.206,-191.191,1465.016,1121.394,0
1488767251.545,-344.241,-358.125,1567.039,1445.802,0
1488767251.559,-210.579,-316.461,1960.231,1946.723,0
1488767251.559,-400.783,-171.523,1712.616,1127.572,0
1488767251.561,-444.360,-305.853,2243.972,1103.854,0
1488767251.561,-211.086,-342.047,2327.983,1945.494,0
1488767251.575,-315.029,-228.098,1896.728,1442.436,0
1488767251.575,-505.244,-230.709,1176.198,1146.053,0
1488767251.589,-239.481,-341.687,1984.078,1498.926,0
1488767251.589,-232.227,-267.609,1884.706,1502.716,0
1488767251.591,-493.998,-176.566,1485.228,1140.271,0
1488767251.591,-337.646,-346.851,1588.489,1463.793,0
1488767251.605,-194.843,-300.026,1975.305,1967.615,0
1488767251.605,-389.561,-163.118,1724.978,1152.830,0
1488767251.619,-433.834,-290.749,2307.417,1150.754,0
1488767251.619,-195.982,-314.105,2375.534,1990.835,0
1488767251.621,-301.885,-209.565,1901.651,1459.313,0
1488767251.621,-490.252,-213.425,1245.766,1194.558,0
1488767251.635,-240.833,-336.266,2062.487,1548.089,0
1488767251.635,-223.799,-261.144,1921.471,1536.652,0
1488767251.649,-464.279,-154.032,1518.010,1175.800,0
1488767251.649,-313.073,-325.210,1648.535,1510.557,0
1488767251.651,-204.726,-310.339,1965.418,1957.873,0
1488767251.651,-409.934,-184.676,1696.104,1119.361,0
1488767251.665,-430.994,-287.647,2320.344,1161.863,0
1488767251.665,-197.618,-320.326,2366.758,1985.328,0
1488767251.679,-300.862,-212.099,1889.255,1456.326,0
1488767251.679,-492.745,-214.788,1210.235,1175.628,0
1488767251.681,-229.473,-335.104,2013.542,1523.418,0
1488767251.681,-229.097,-270.634,1847.920,1488.330,0
1488767251.695,-490.179,-177.142,1462.677,1122.426,0
1488767251.695,-304.106,-312.624,1646.790,1504.504,0
1488767251.709,-183.713,-290.661,1978.046,1974.701,0
1488767251.709,-390.717,-159.224,1673.304,1109.460,0
1488767251.711,-437.600,-298.379,2318.255,1150.171,0
1488767251.711,-178.659,-309.232,2377.636,1998.127,0
1488767251.725,-266.726,-188.274,1897.747,1475.050,0
1488767251.725,-518.070,-246.949,1187.211,1148.807,0
1488767251.739,-243.985,-339.377,2007.518,1515.806,0
1488767251.739,-236.979,-265.512,1812.737,1465.807,0
1488767251.741,-473.976,-163.838,1459.900,1117.996,0
1488767251.741,-324.214,-339.467,1657.780,1502.138,0
1488767251.755,-196.057,-304.059,1943.914,1953.778,0
1488767251.755,-399.186,-166.515,1643.103,1088.070,0
1488767251.769,-426.580,-296.821,2366.109,1176.225,0
1488767251.769,-195.206,-318.318,3343.848,1990.328,0
1488767251.771,-306.311,-219.194,2799.988,1411.661,0
1488767251.771,-504.649,-227.732,2212.480,1170.377,0
1488767251.785,-218.500,-325.882,3033.663,1556.449,0
1488767251.785,-227.749,-263.622,2793.045,1469.339,0
1488767251.799,-497.986,-180.639,2434.168,1106.146,0
1488767251.799,-336.552,-348.437,2660.333,1516.262,0
1488767251.801,-208.679,-313.422,2925.108,1949.950,0
1488767251.801,-393.112,-169.947,2627.955,1089.425,0
1488767251.815,-439.330,-304.837,3365.248,1179.716,0
1488767251.815,-220.544,-344.346,4304.840,1965.635,0
1488767251.829,-313.106,-218.062,3772.977,1401.774,0
1488767251.829,-506.111,-240.057,3205.855,1170.114,0
1488767251.831,-233.680,-346.356,4007.920,1543.552,0
1488767251.831,-230.705,-265.052,3773.230,1468.724,0
1488767251.845,-490.325,-178.382,3437.073,1116.698,0
1488767251.845,-330.581,-347.893,3665.803,1532.330,0
1488767251.859,-204.604,-309.897,3916.015,1960.304,0
1488767251.859,-414.087,-184.272,3580.965,1068.510,0
1488767251.861,-436.822,-310.636,4356.334,1182.253,0
1488767251.861,-214.367,-338.682,5287.212,1971.909,0
1488767251.875,-296.660,-207.480,4750.181,1411.717,0
1488767251.875,-506.876,-241.876,4197.117,1179.218,0
1488767251.889,-237.803,-343.482,4989.338,1547.155,0
1488767251.889,-213.432,-247.226,4757.951,1482.721,0
1488767251.891,-491.737,-180.953,4403.468,1107.908,0
1488767251.891,-323.989,-342.719,4655.102,1543.010,0
1488767251.905,-183.408,-291.241,4895.381,1972.722,0
1488767251.905,-413.150,-175.470,4541.044,1059.390,0
1488767251.919,-426.442,-291.886,5353.105,1198.969,0
1488767251.919,-188.407,-320.051,6289.447,1998.247,0
1488767251.921,-303.128,-211.375,5709.456,1397.346,0
1488767251.921,-476.042,-212.849,5196.637,1200.343,0
1488767251.935,-228.272,-337.982,5980.081,1555.052,0
1488767251.935,-236.870,-271.302,5698.837,1450.836,0
1488767251.949,-499.430,-180.832,5368.518,1095.998,0
1488767251.949,-304.946,-319.316,5653.133,1565.615,0
1488767251.951,-187.545,-292.911,5856.975,1956.104,0
1488767251.951,-415.372,-181.265,5511.655,1053.001,0
1488767251.965,-419.288,-287.912,6346.227,1207.715,0
1488767251.965,-198.579,-327.451,7251.045,1981.337,0
1488767251.979,-305.929,-210.035,6664.371,1380.762,0
1488767251.979,-524.669,-254.379,6137.800,1159.102,0
1488767251.981,-239.294,-346.489,6943.982,1546.714,0
1488767251.981,-214.324,-246.747,6690.746,1466.265,0
1488767251.995,-490.183,-171.622,6350.412,1104.632,0
1488767251.995,-327.593,-347.173,6624.282,1547.198,0
1488767252.009,-209.590,-313.026,6815.554,1934.448,0
1488767252.009,-424.267,-188.366,6473.907,1041.891,0
1488767252.011,-445.502,-310.028,7333.506,1205.398,0
1488767252.011,-208.081,-334.420,8226.802,1984.092,0
1488767252.025,-313.744,-225.695,7637.229,1372.816,0
1488767252.025,-519.005,-259.025,7143.783,1171.243,0
1488767252.039,-243.754,-344.407,7937.238,1550.733,0
1488767252.039,-242.476,-273.852,7644.374,1439.418,0
1488767252.041,-502.399,-193.196,7337.717,1100.404,0
1488767252.041,-333.631,-352.616,7618.582,1549.541,0
1488767252.055,-217.655,-318.761,7795.985,1937.977,0
1488767252.055,-442.984,-204.400,7454.245,1042.413,0
1488767252.069,-454.843,-319.739,8316.039,1205.033,0
1488767252.069,-179.132,-309.209,9191.372,1969.167,0
1488767252.071,-278.052,-186.367,8600.236,1367.953,0
1488767252.071,-451.838,-197.250,8145.730,1186.833,0
1488767252.085,-156.575,-269.579,8930.640,1567.968,0
1488767252.085,-126.844,-166.760,8648.991,1473.053,0
1488767252.099,-387.927,-80.965,8345.177,1123.978,0
1488767252.099,-205.519,-240.128,8643.854,1598.682,0
1488767252.101,-93.989,-204.904,8811.202,1974.076,0
1488767252.101,-330.523,-91.351,8427.619,1044.513,0
1488767252.115,-312.562,-209.390,9371.231,1265.980,0
1488767252.115,-77.691,-220.018,10235.846,2037.086,0
1488767252.129,-200.554,-114.735,9604.637,1406.763,0
1488767252.129,-393.503,-149.493,9194.553,1247.963,0
1488767252.131,-146.563,-273.448,9950.591,1610.679,0
1488767252.131,-136.351,-180.581,9642.961,1497.372,0
1488767252.145,-412.935,-102.254,9352.401,1157.089,0
1488767252.145,-239.537,-268.942,9680.107,1649.546,0
1488767252.159,-117.610,-240.416,9816.081,1999.700,0
1488767252.159,-350.191,-129.114,9437.360,1080.242,0
1488767252.161,-393.256,-260.374,10373.878,1282.625,0
1488767252.161,-144.420,-301.763,11209.718,2022.439,0
1488767252.175,-257.253,-207.276,10580.782,1396.877,0
1488767252.175,-440.579,-183.586,10187.158,1251.645,0
1488767252.189,-212.219,-320.676,10945.574,1616.250,0
1488767252.189,-237.811,-260.768,10590.362,1464.077,0
1488767252.191,-457.248,-172.045,-3415.693,-1815.749,0
1488767252.204,-297.380,-304.901,-3092.381,-1325.978,0
1488767252.204,-145.153,-276.438,-2956.639,-963.000,0
1488767252.206,-384.522,-144.564,-3357.905,-1908.140,0
1488767252.206,-412.103,-290.087,-2384.612,-1682.817,0
1488767252.220,-155.167,-306.763,-1540.130,-922.456,0
1488767252.220,-245.115,-182.249,-2186.153,-1560.453,0
1488767252.234,-435.438,-201.304,-2534.697,-1668.483,0
1488767252.234,-217.774,-339.590,-1831.436,-1359.218,0
1488767252.236,-222.457,-260.822,-2187.883,-1510.168,0
1488767252.236,-454.727,-174.990,-2440.240,-1822.977,0
1488767252.250,-289.216,-333.046,-2106.392,-1322.655,0
1488767252.250,-187.044,-313.506,-2004.298,-987.494,0
1488767252.264,-398.610,-183.932,-2375.539,-1909.959,0
1488767252.264,-425.249,-317.746,-2374.397,-1683.305,0
1488767252.266,-191.795,-340.507,-1554.269,-935.932,0
1488767252.266,-293.715,-218.846,-2219.312,-1585.747,0
1488767252.280,-510.745,-267.880,-2586.960,-1732.516,0
1488767252.280,-238.811,-363.071,-1838.559,-1365.652,0
1488767252.294,-240.472,-277.149,-2213.110,-1524.666,0
1488767252.294,-508.574,-208.202,-2479.421,-1867.207,0
1488767252.296,-314.453,-356.381,-2116.028,-1339.396,0
1488767252.296,-218.504,-338.719,-2036.022,-1018.612,0
1488767252.310,-445.916,-220.809,-2423.939,-1950.348,0
